id,vote_avg
335462,5.93169894915
256961,5.97250795883
11052,6.01766821001
923,6.64938002864
105506,6.4072499054
65057,6.24089603267
8197,6.80167236818
263472,6.03243370769
276905,5.87937529308
475,6.56034061272
10017,6.19928747244
8764,6.1847140891
222936,6.09546107138
694,6.82376823383
12107,6.22127815461
11815,6.44320500186
20649,6.51738024335
651,6.59576245011
12113,6.40355505805
203793,6.40229403342
84341,5.89808584234
901,6.58940899442
1245,6.60211159399
72358,5.9639375062
160588,6.03461125076
25848,6.61649890526
199160,6.78231029463
78,6.50159763455
162,6.29858630729
110428,6.00603030003
46889,6.17877438393
15668,6.28198071203
1830,6.36536749705
146198,6.20445250774
73969,6.53746351833
557,6.36738268163
31510,7.26059398107
60420,5.96154239567
77221,6.40432476068
7508,6.83634237931
493,6.44158319322
94440,6.20387226971
6957,6.30106932165
10764,6.13631978211
76338,6.16731427416
17692,6.29433079743
681,6.62476364351
192141,6.07568365468
75531,6.10875551744
297,7.04419874649
36691,5.97687442451
32511,6.26271618991
11699,6.33522275658
35,5.95159780804
9044,6.3961913412
9802,6.59397734361
11033,6.38620531066
786,6.4036889471
10228,5.89723881283
10012,6.08977231631
11051,6.98309520119
11085,7.34992119272
23439,6.25871077882
10991,6.08559980821
11326,6.4971126313
54054,5.96485757056
11516,6.12716904987
581,7.15369556827
68351,6.49480966274
1247,6.85499588135
70578,5.96780883639
43539,6.44848665105
21345,6.45281983311
641,6.18604861302
10022,6.06399611387
323517,6.36126529929
87516,6.09779894445
153,6.16282965171
5854,6.6013511249
11337,6.20363490586
268531,5.89883324168
20764,5.9848152113
11018,6.66764131252
10128,6.15941948819
1812,6.05079883228
333386,6.14687412601
44977,6.86343975479
19,7.35143589222
300693,6.27707606233
2064,6.2406771402
768,6.39845392155
23047,6.0184654591
752,6.47201993072
4551,6.32313889365
1911,6.17249998783
44564,6.19383109123
77908,6.09127127976
117553,6.10840452093
982,6.75630489414
48311,6.14807431731
9605,6.30780837373
108346,6.0821121155
10823,6.22171896552
50646,6.27111903707
2310,6.26496508382
24113,6.19174157645
11327,6.58142413321
29473,6.48197553555
308453,6.12880150791
81836,6.19132489177
26748,6.59280561988
62214,5.91436059131
2453,6.21354933396
46336,5.80328727704
238,7.24149974014
47942,6.56615718845
307081,6.29853410784
146233,6.64783412422
927,6.3644018295
12403,6.06904667021
12211,6.01554076721
80591,6.28681001211
580,6.14593626816
