id,vote_avg
13685,6.1114408456
22821,5.96049331603
12535,6.17238597947
381890,5.81183007546
85870,6.91695809688
9899,6.44228829905
18240,6.25225560437
22824,6.05673606919
348892,6.90350788051
9383,5.70726904372
346808,5.39319907476
110428,6.68920321984
2288,6.33224210105
43083,6.08300323113
167,6.86650310603
303858,6.0842639592
1705,6.06326153334
109264,7.48837100803
31626,6.95174837471
9452,6.24595971472
279641,5.9481079949
193610,5.75742334282
270303,5.28809525658
254,6.8415793183
12281,6.29748646131
105254,6.9406005591
9675,6.96187849125
8988,6.40913245019
22949,6.16483276662
11046,6.83915965569
109513,5.50773425874
10690,5.79800202669
887,7.31358925242
56525,6.34037686516
25166,5.79811443986
329833,6.2343020093
12142,5.11679474843
9982,6.6123166362
142487,6.76319247974
9326,5.91087084391
10222,5.64526365391
4191,7.01250745325
238615,6.07418052022
1930,6.1594555815
58151,5.67859311612
43089,6.06329649259
5125,6.86651774311
9904,6.53220452127
131631,6.26446071219
183,5.74190147446
27029,7.17138310164
9621,6.25071389169
6346,6.43713193054
3489,6.29202766056
71679,5.82859016185
7303,6.31898673946
42618,6.67321910759
23082,6.05446668978
13763,6.6974702963
366080,6.81247750789
196,6.66016101751
11351,5.80314425626
313369,6.60319121167
205587,7.01878793499
58232,5.53197586394
11576,6.85843393584
37606,6.82396109095
8487,5.84495929956
13990,6.35843829117
47607,5.83652698556
8467,6.30643394399
17134,6.18308928661
53287,5.95979339863
11338,6.47468397669
123103,5.58031902407
10196,5.62133941927
20688,6.81846430325
8007,6.28272828333
31357,6.2361777469
88751,5.6348780266
11431,6.3113582689
9384,6.15969786783
594,7.12816963168
4421,6.39929876094
76494,6.48936526486
2085,6.0367017921
49494,6.55075203089
1726,6.18246448807
209451,6.95298795886
44566,6.87266138171
84165,5.83726205933
10546,6.03404645149
452,6.84988428918
7304,6.55884940529
74998,6.07833214876
70590,6.91866196702
35019,6.50551240346
6068,5.56150133857
49009,6.58009061481
402298,5.98586540524
88224,6.06990073837
381288,5.99050372016
25183,5.53670245958
95,6.45369936674
10923,5.6447890779
376659,5.98233439009
813,5.96028577707
9353,5.64598341924
109428,5.8142299541
296096,6.45998089238
9544,5.35121881133
57212,7.24896506344
9604,6.11862623772
207703,6.23831972954
272,6.97230728526
1389,6.36889898494
292431,6.32889650591
812,6.77870094321
27,5.91978903752
173,7.09887557286
47941,6.06964526672
329,7.08143746456
17127,6.30111082683
1592,6.95590879713
23049,6.06162951619
3049,6.01176408359
22971,6.56134748173
300671,6.33814044241
7131,6.10130038783
56601,6.11467243584
11596,5.93400574092
20178,5.6583660566
8741,7.58782221317
9389,6.68469354045
33613,6.54186652029
8367,6.92013146281
15028,5.72055216434
1630,6.5877799567
802,7.03004035939
15875,6.01554187412
11864,6.58454604352
98203,6.21077835812
54318,6.00001412656
41233,6.53728635354
10586,6.38883939764
121,7.0733072534
105864,6.50636972746
334533,6.12251725413
206324,6.96018619569
63898,5.95641259192
14560,5.51295299444
11892,6.53943222542
299245,5.72301475521
38153,5.69263503493
205584,6.10875241308
8831,5.80017326486
244539,5.85414874965
5693,6.51710630529
293863,6.08624836342
71859,6.3581746943
567,6.81310906967
10991,6.53878687019
41682,6.28626507324
19185,5.60354170145
13474,5.81550011186
10069,5.69405729183
8653,6.36870068072
1262,6.36373292226
318846,6.33495921272
9057,5.62516242725
37786,6.65193986014
345920,6.32104315537
47880,6.21814422255
59387,5.6455119361
1965,6.84333643258
41505,5.48419125335
9448,5.41452432619
11595,6.16757130639
14292,6.44410542595
12088,5.82469963348
339846,5.71618033335
3580,7.14802346275
9570,5.59332781655
11978,6.80814273519
10894,5.56237090323
4806,6.1338205469
64690,6.33957886504
11187,5.43204537559
11202,7.63167189802
11159,6.70221514055
77221,6.79984215799
35610,5.96006366763
14854,6.05302616811
127493,5.96367237593
109421,6.74114053041
76726,6.0889751031
16520,6.84820946921
199373,5.88487974936
2637,6.38954609809
92182,5.26644032405
434119,6.18647933042
51828,6.24354066534
10207,6.72371597573
9358,5.86981353609
9476,6.07455751007
24438,5.749251874
772,6.2299361776
9641,5.89977160569
10879,5.71472062841
15761,7.00732623574
33680,6.99014182339
8046,6.5374101824
38415,5.55685862055
11321,6.63804566646
61178,5.7055741725
500,6.40358435942
4012,6.40375243475
1632,6.78087677951
650,6.60156938372
302579,6.33459622204
10946,6.66775551001
44566,6.87266138171
845,7.04448715015
14001,5.85469990792
8355,6.27295242525
169,6.21994358144
7211,6.02650329365
177494,6.44149187126
252171,5.27241048331
70,7.07304509274
2099,6.07626007432
1162,6.75604005495
157827,6.11671117401
326,5.78004669292
11632,6.39428269764
522,6.51153369725
77221,6.79984215799
16873,6.03494714664
91911,6.20718875407
11287,6.05721908795
23706,6.06790428806
9103,5.54207377824
19994,5.65097386275
2897,6.66437917046
252838,5.98139793983
18777,6.21538733056
160768,6.38184543211
18126,6.60842324052
38731,6.36246257424
9869,6.58580658749
281338,6.87887648134
10314,5.90612344839
51423,6.53298730776
12919,5.76935109122
156022,6.04058924387
11170,6.63463349472
137,6.10089358573
12795,5.67880001376
13275,6.29774376899
1688,5.91243518039
89750,6.3200526694
362045,6.66771087905
9884,6.43568969189
73567,6.45172599997
389,6.76516285521
58233,5.91112478805
634,6.78165594006
10249,5.95194302267
10317,6.2085733674
704,6.51914301089
282813,5.26979526046
364427,6.23712056452
16523,5.8882564034
49519,6.23071090329
137094,5.66588476759
9726,6.43245223513
18041,6.32531470342
12610,6.03082102145
27873,6.35718839453
11861,6.20759976398
5769,6.41050662749
424,8.00291351648
1689,6.96412465799
301351,6.44752598186
4597,5.75218763036
15624,5.92429192709
2080,5.91186411444
74725,5.8017624548
81481,6.58611801244
9285,5.81803934409
152532,6.38424943649
11638,5.51180963499
286217,6.95446981785
9410,6.21710056634
33155,6.23361066085
252680,5.74610378009
319,6.09261823114
84892,6.7049473567
11780,6.52709401949
36599,5.96410867318
30168,6.03471620554
347031,5.63753961375
76757,6.07116733577
16288,5.8552970474
27932,6.04532496948
10330,6.1811977313
1893,6.61710769398
1452,6.21250565835
36696,6.00204680471
25147,6.57772791232
244049,7.03806528706
19255,5.90482464557
22787,6.14833445511
14161,6.49811467987
9607,5.57543646492
967,7.31820868329
7450,6.38285762258
20637,6.00715550185
33364,6.32395906131
6477,6.46496600283
1700,6.60248989515
9315,6.50717326544
43875,7.1162733515
32221,6.52569616841
11015,5.76701038156
2669,6.73614007744
6637,6.59349902455
2071,6.13983526989
41154,6.02659612603
11296,6.69490421274
34421,5.80746332901
11547,5.4416648777
21570,7.22819588177
13515,5.34912676867
158916,5.69547812496
421,6.20036782378
16081,6.34937736573
12138,5.99228892189
388399,6.54028999912
1375,6.9553537212
13885,6.67781901855
4464,6.8514160429
90,6.31018771852
20857,5.75770678361
400,6.72853739911
4985,6.59743328142
655,6.77206456823
197796,6.40977523653
308531,5.65746370635
187017,5.97538821768
871,6.48361381613
9481,6.53366841498
2149,6.5392950599
4108,6.01800995836
673,6.41138418166
9070,5.8591110782
5683,6.11574853812
199933,6.13200888334
86837,6.51807671289
241,6.69286932233
10671,6.76049267859
98,6.83320559477
1844,6.363011942
17707,6.50042432103
47762,5.71655844206
283235,6.14753121372
14968,7.10999872457
1667,6.92369471177
25137,6.43037691443
28881,6.18694262774
43347,6.30115968524
26142,6.72545774118
118,6.11653644279
10438,5.82268200633
4951,5.90583459955
5174,5.72437238877
345911,5.49826382344
176,6.14651924596
18164,6.18944200725
869,6.11018424324
218,6.5046734725
2207,5.76743703038
13596,6.14769478751
65157,6.11672832353
9836,7.08043172105
194662,6.46910002375
15749,5.41183643019
13183,6.35488327013
9372,6.24468686164
9490,5.60415138151
7326,6.58320289385
1734,6.33047145299
10629,6.18429268819
9494,6.03237006064
609,6.34325838122
9728,5.70642588975
11637,5.47913132635
180863,6.88181360616
9397,5.55920447309
123553,5.96856482742
13809,6.55102703784
4929,6.85566187845
37941,7.07432898974
9701,6.89963811359
2161,6.74803188044
10972,5.58015515081
54934,6.36655273813
12496,6.40319123907
5172,6.05404547533
9487,6.9399500385
1891,6.91974315571
625,7.05675984679
574,7.0823846758
9559,7.26188319475
330,6.49726086158
36557,6.34740730951
31915,6.08321090367
52449,6.20599402344
988,6.77003267745
43987,5.94549771691
9768,5.90899001088
62215,7.14242869813
358962,5.7924532811
49526,5.7474101136
13922,6.18321816808
1635,6.52027887097
18823,6.13160829347
10873,5.96304515437
10866,5.83866431553
15373,5.92020961875
10092,5.3129038335
152760,6.77807189454
2642,5.61514068649
30072,6.03955792645
801,6.7254466959
69423,6.33458626306
34322,5.7912032456
308639,6.09384209514
28313,6.16256280665
17436,6.15799042192
271674,6.12416931175
11393,7.04763760674
13804,6.38418599203
5255,6.29191056516
57695,6.42839964927
47964,5.91360495538
393841,6.19440520432
41374,5.85084149329
24238,6.90405346949
12890,6.3304275021
11395,6.56149202899
8818,6.87901335575
6795,5.86531705443
13945,5.78829981325
16411,6.46243601651
19382,6.14460287055
273895,6.15399801875
14351,5.79389639689
148265,6.78435341507
249660,6.21175569938
368940,6.25129825965
9788,5.93261064656
4944,6.57234852519
11619,6.30545173712
46829,6.76643869553
9562,5.89334372528
13972,6.23201616789
22490,7.0462030076
7984,6.92898684118
9947,5.93513308527
10715,6.46826739515
225574,5.84070417596
138,6.32076147774
9903,6.53836379278
57186,6.36680800427
12521,5.8574256885
67675,6.09990252859
40820,6.49752506539
2157,6.28920881099
224141,6.81628464389
10371,5.88595682351
14395,7.29707127766
470,6.86195330296
9687,6.09723318248
9614,6.20407422037
9053,5.44753441523
73981,6.60940369237
7090,6.05641538101
34128,5.95609393583
4174,7.01620378839
8975,5.7049588099
76788,6.30013097301
10386,6.27019468645
121856,5.58053370228
3110,6.98545162675
48988,6.34322462323
19931,6.9242019746
9920,5.70978490499
8488,6.20770514371
328425,6.04992739194
77174,6.03790878994
86838,6.64435251237
11688,6.19839587935
4518,7.25115338287
16725,6.03694156834
2959,5.92626060624
258480,6.1056615254
49049,5.56062508235
1578,7.21585499597
34016,6.0364331453
918,5.93799250154
31225,6.0918669958
773,6.89934027466
324668,5.86977250215
14564,5.70201630094
6620,6.52118316879
10559,6.83783174856
1949,7.05802389057
5289,6.20423808538
4566,6.94065420284
268660,6.81374016621
12279,5.33386340501
43933,6.19040960044
12090,5.93182166289
1427,7.26363210997
292081,6.55149495804
9599,5.9411095193
14278,5.94232641539
1626,6.86699912865
24746,5.53264681746
12120,6.34167474442
13064,5.404474955
22345,5.71408888839
7859,6.35280289579
11775,6.06835785937
146,6.32977032496
13177,6.0006751276
18937,6.26327938406
41283,6.4510741857
138832,6.5324384355
43212,6.04808127596
9981,5.73523643527
10140,6.06969224586
14175,6.00398959234
17834,5.33262554721
4248,5.77395978198
4488,5.96126794936
12508,6.59178195809
2148,6.93039957538
38985,6.12976722517
177,7.11085106811
334541,6.46186108501
70527,6.15139984697
38617,6.12874161571
1541,6.72604677246
1271,6.4443504119
227700,6.0100276323
10003,5.65857239058
103,6.82781636944
26022,7.07061287928
10285,5.67153624766
1923,6.60707334535
44639,6.39844162213
37735,5.91316414761
8592,5.83015859921
364,6.55811535637
10625,5.98430235642
35032,6.61661632775
2069,6.1728970177
37137,5.79377136899
10202,5.6971305393
6978,6.02051611727
264656,6.28086081435
19507,5.99128676811
177699,5.92876487609
7345,7.09643748807
9459,8.12176334395
1597,6.07615047033
8871,6.19087637625
60304,5.46255795592
291870,6.187114575
217,6.1457917872
72190,5.67925976439
11347,5.88449257977
10481,6.21320604646
86825,6.51362492225
11561,6.08464253571
382322,6.26312424626
302401,6.57058900634
351072,6.41957613085
240,7.9950704111
17102,6.20431128658
381289,6.07492005726
942,6.40209389142
120,7.05011642154
239573,5.22385199995
25704,5.60573810433
9541,6.11444127384
115873,6.42851626594
219,6.88418936576
11247,6.03591462174
329865,6.52665616842
54807,6.00070423314
40794,6.436914086
1272,6.12896378674
10217,6.56007004796
44754,7.46602108021
2309,6.39572789932
300168,6.74545314003
10720,5.33375018152
50619,6.44513969685
9021,5.92944971907
23954,6.52790744566
1852,6.45930549693
23939,6.01024011379
18533,6.2467213617
11212,5.33115020867
1440,6.87342575906
201386,6.11654237292
9598,6.18566315677
77221,6.79984215799
14373,5.9643705919
12182,5.70119641906
255343,5.86449040536
605,6.06221456111
7518,6.12248851874
548,7.18456439031
161244,6.34182869928
75638,6.09060748389
109418,6.06499403874
37933,7.81523626488
13056,6.17157264647
14011,5.76253521992
77883,5.84130125705
333352,6.15295618528
579,6.1674618209
43266,7.09839230102
75622,6.39785611353
582,7.01466803622
134,6.14350754371
1900,6.8598240115
10307,5.73526041787
10991,6.53878687019
16340,5.88166916472
274,7.00718290956
1948,5.8835481993
65203,6.9791924707
17332,7.04796370134
273899,6.42256328944
11452,5.47226752303
13497,6.56894171971
687,7.03696587885
10779,6.0034370387
2292,6.22004654745
28426,6.16830635724
257445,5.67973272927
691,6.75076858538
114150,5.95252754793
11133,5.86873224968
294016,6.38406707345
14301,5.14027941893
14369,5.54967024686
291805,6.35352722871
2196,6.32458303872
314385,6.51694627607
10215,6.33998868698
313,6.34075034916
11259,6.98627849272
2900,6.42446577452
121173,5.99989375149
96,6.27921168788
5175,5.81554958439
12193,6.0268707823
34769,5.74450225717
146203,5.41052944573
39283,5.87188160308
57214,5.99989242308
22881,7.0341584379
41210,6.10296184697
10934,5.89715023789
562,6.4482777935
10861,5.49814091835
89868,5.93935222111
10521,5.79609642469
375290,6.16843284393
11592,5.52040820641
10674,6.61183804925
10533,6.49095134874
9444,6.83445532422
12208,6.11507652869
9913,6.13118152808
11141,5.68252118221
23949,6.14258405747
12690,6.88209924404
46849,5.99735140309
41843,6.48097381939
257160,6.11456126246
507,6.19976621255
395452,6.47802914447
8470,6.75776005925
182,6.92096386599
11968,5.78105040287
55721,6.12963847711
24428,6.26466229294
339419,6.07160394358
12311,7.03722153039
48129,5.75580543884
10799,6.40105707843
672,6.76235574274
32823,6.14369416836
75900,6.72880902998
102382,6.18246642006
18892,5.52549595197
3078,6.26558223033
9395,6.07911612497
59,6.40694056875
23023,5.69569206457
1654,6.50779094703
415,6.29897405173
166424,5.61252443587
10900,5.59539180239
49471,6.39142079204
59967,6.30237575745
25461,6.04476935934
49018,6.09664161548
2001,6.52108527608
10126,6.45166181618
4349,6.19967946002
10878,5.68687048848
152599,6.28646471145
9480,6.03008601592
79777,6.78261225668
950,6.35141720248
157547,5.40124537174
10110,7.43435470091
47327,6.23859145582
17247,6.38483838928
89492,6.54494609196
9781,5.75375921694
31633,5.49241619072
15186,6.17929328371
12709,5.9121900055
4722,5.55423477903
265177,6.49383826619
1954,6.44233895861
22717,6.01235330138
272610,5.80319582924
408,7.49484882477
300983,6.59930932355
11517,5.98864310656
84355,5.88649931933
12645,6.04783763573
221902,6.36014186026
9799,6.26406839805
377,5.966490038
9091,5.64488280595
260522,5.78332837042
267860,6.15851660963
4808,6.14264870819
9946,5.84113978733
2604,7.26678471347
10152,5.75105555645
36668,5.78971919298
17466,6.17389379334
1273,6.19298513198
37656,5.84740627782
302156,6.02945222206
8870,6.14645161714
245,6.38497499771
9373,5.96160961544
9703,6.04853089617
6116,6.22154049151
11933,6.0843104974
82505,5.48329183719
9910,6.58979857656
854,6.17319719382
14873,6.40331067059
82992,6.25560192638
117319,6.40218672586
1417,7.05019314856
13370,5.59430611033
830,6.13290539096
27945,6.67963201488
201703,6.51768389871
10015,6.40588932528
10925,5.63630132181
9016,6.52725872916
9637,5.69593113747
9273,6.19287881975
6615,6.05314166354
33258,6.63327583704
834,6.07559854056
131634,6.39924720021
72996,6.40859650794
189227,6.3124957126
47088,6.00848375245
